Date,Region,Product,Price,Quantity,Total_Sale,Client_ID
2023-06-30,Centro-Oeste,Cosmético,11.16,9,100.44,100
2023-06-30,Centro-Oeste,Cosmético,40.56,9,365.04,119
2023-06-30,Centro-Oeste,Medicamento B,35.57,6,213.42,135
2023-06-30,Centro-Oeste,Produto de Higiene,72.99,8,583.92,122
2023-06-30,Centro-Oeste,Medicamento C,60.21,10,602.1,167
2023-06-30,Centro-Oeste,Medicamento A,24.68,4,98.72,116
2023-06-30,Centro-Oeste,Medicamento B,42.61,5,213.05,109
2023-06-30,Centro-Oeste,Produto de Higiene,59.28,6,355.68,66
2023-06-30,Centro-Oeste,Cosmético,13.05,2,26.1,76
2023-06-30,Centro-Oeste,Produto de Higiene,54.29,4,217.16,150
2023-06-30,Centro-Oeste,Medicamento A,49.2,10,492.0,87
2023-06-30,Centro-Oeste,Produto de Higiene,47.86,7,335.02,105
2023-06-30,Centro-Oeste,Medicamento C,81.43,6,488.58,70
2023-06-30,Centro-Oeste,Produto de Higiene,7.35,8,58.8,60
2023-06-30,Centro-Oeste,Medicamento C,66.31,6,397.86,22
2023-06-30,Centro-Oeste,Medicamento C,85.05,9,765.45,140
2023-06-30,Centro-Oeste,Medicamento A,79.66,4,318.64,26
2023-06-30,Centro-Oeste,Medicamento A,11.78,1,11.78,140
2023-06-30,Centro-Oeste,Medicamento B,36.71,6,220.26,65
2023-06-30,Centro-Oeste,Medicamento C,75.8,5,379.0,49
2023-06-30,Centro-Oeste,Cosmético,99.81,9,898.29,67
2023-06-30,Centro-Oeste,Medicamento A,78.16,5,390.8,89
2023-06-30,Centro-Oeste,Produto de Higiene,94.85,10,948.5,194
2023-06-30,Centro-Oeste,Medicamento A,49.84,9,448.56,195
2023-06-30,Centro-Oeste,Medicamento B,87.22,4,348.88,59
2023-06-30,Centro-Oeste,Medicamento B,50.07,9,450.63,151
2023-06-30,Centro-Oeste,Cosmético,76.97,8,615.76,88
2023-06-30,Centro-Oeste,Medicamento A,34.74,4,138.96,110
2023-06-30,Centro-Oeste,Produto de Higiene,24.91,8,199.28,143
2023-06-30,Centro-Oeste,Medicamento A,40.6,10,406.0,33
2023-06-30,Centro-Oeste,Medicamento C,94.62,1,94.62,128
2023-06-30,Centro-Oeste,Medicamento C,37.28,7,260.96,109
2023-06-30,Centro-Oeste,Produto de Higiene,77.47,9,697.23,77
2023-06-30,Centro-Oeste,Medicamento C,60.76,10,607.6,9
2023-06-30,Centro-Oeste,Medicamento B,19.6,6,117.6,146
2023-06-30,Centro-Oeste,Cosmético,91.81,10,918.1,101
2023-06-30,Centro-Oeste,Produto de Higiene,24.4,7,170.8,17
2023-06-30,Centro-Oeste,Cosmético,41.71,8,333.68,28
2023-06-30,Centro-Oeste,Medicamento C,59.1,8,472.8,164
2023-06-30,Centro-Oeste,Medicamento C,13.86,2,27.72,173
2023-06-30,Centro-Oeste,Cosmético,21.88,10,218.8,126
2023-06-30,Centro-Oeste,Medicamento A,22.74,2,45.48,99
2023-06-30,Centro-Oeste,Medicamento C,24.56,5,122.8,169
2023-06-30,Centro-Oeste,Cosmético,11.65,1,11.65,95
2023-06-30,Centro-Oeste,Cosmético,6.05,6,36.3,106
2023-06-30,Centro-Oeste,Produto de Higiene,19.92,2,39.84,34
2023-06-30,Centro-Oeste,Cosmético,44.75,2,89.5,100
2023-06-30,Centro-Oeste,Medicamento B,17.34,4,69.36,80
2023-06-30,Centro-Oeste,Produto de Higiene,82.7,8,661.6,41
2023-06-30,Centro-Oeste,Cosmético,59.63,5,298.15,151
2023-06-30,Centro-Oeste,Medicamento B,52.74,8,421.92,71
2023-06-30,Centro-Oeste,Medicamento B,5.71,3,17.13,115
2023-06-30,Centro-Oeste,Medicamento A,83.34,10,833.4,64
2023-06-30,Centro-Oeste,Cosmético,36.24,10,362.4,126
2023-06-30,Centro-Oeste,Produto de Higiene,48.96,1,48.96,189
2023-06-30,Centro-Oeste,Medicamento A,32.35,8,258.8,89
2023-06-30,Centro-Oeste,Medicamento C,42.15,3,126.45,107
2023-06-30,Centro-Oeste,Medicamento B,22.06,10,220.6,188
2023-06-30,Centro-Oeste,Produto de Higiene,48.49,3,145.47,179
2023-06-30,Centro-Oeste,Cosmético,14.08,1,14.08,62
2023-07-31,Norte,Medicamento C,88.84,9,799.56,75
2023-07-31,Norte,Medicamento A,71.31,4,285.24,127
2023-07-31,Norte,Produto de Higiene,99.28,9,893.52,32
2023-07-31,Norte,Medicamento C,12.27,2,24.54,130
2023-07-31,Norte,Medicamento C,43.96,3,131.88,65
2023-07-31,Norte,Medicamento B,53.08,8,424.64,7
2023-07-31,Norte,Medicamento A,65.69,8,525.52,98
2023-07-31,Norte,Medicamento C,75.87,4,303.48,102
2023-07-31,Norte,Medicamento A,6.02,2,12.04,182
2023-07-31,Norte,Medicamento B,36.08,8,288.64,125
2023-07-31,Norte,Produto de Higiene,11.48,9,103.32,169
2023-07-31,Norte,Medicamento B,72.79,8,582.32,36
2023-07-31,Norte,Produto de Higiene,82.94,3,248.82,44
2023-07-31,Norte,Medicamento A,62.66,3,187.98,76
2023-07-31,Norte,Medicamento A,55.79,7,390.53,44
2023-07-31,Norte,Medicamento A,68.78,1,68.78,174
2023-07-31,Norte,Medicamento C,19.58,6,117.48,46
2023-07-31,Norte,Medicamento B,72.87,9,655.83,56
2023-07-31,Norte,Produto de Higiene,71.19,9,640.71,165
2023-07-31,Norte,Medicamento A,42.11,5,210.55,114
2023-07-31,Norte,Medicamento A,61.83,1,61.83,198
2023-07-31,Norte,Produto de Higiene,77.88,4,311.52,96
2023-07-31,Norte,Medicamento B,24.0,1,24.0,108
2023-07-31,Norte,Medicamento A,98.98,6,593.88,50
2023-07-31,Norte,Medicamento A,25.95,2,51.9,171
2023-07-31,Norte,Medicamento B,73.78,1,73.78,107
2023-07-31,Norte,Cosmético,15.23,6,91.38,83
2023-07-31,Norte,Cosmético,64.54,10,645.4,54
2023-07-31,Norte,Cosmético,42.53,7,297.71,31
2023-07-31,Norte,Medicamento B,25.31,6,151.86,83
2023-07-31,Norte,Medicamento B,6.42,6,38.52,4
2023-07-31,Norte,Produto de Higiene,25.21,4,100.84,17
2023-07-31,Norte,Medicamento C,66.74,6,400.44,12
2023-07-31,Norte,Medicamento A,89.12,7,623.84,78
2023-07-31,Norte,Cosmético,52.46,2,104.92,183
2023-07-31,Norte,Cosmético,80.17,10,801.7,44
2023-07-31,Norte,Medicamento C,96.11,10,961.1,84
2023-07-31,Norte,Produto de Higiene,69.4,3,208.2,86
2023-07-31,Norte,Medicamento B,65.36,6,392.16,171
2023-07-31,Norte,Produto de Higiene,11.41,1,11.41,156
2023-07-31,Norte,Cosmético,47.65,9,428.85,164
2023-07-31,Norte,Medicamento B,52.82,1,52.82,60
2023-07-31,Norte,Medicamento A,63.55,2,127.1,80
2023-07-31,Norte,Medicamento B,75.1,4,300.4,159
2023-07-31,Norte,Medicamento A,10.69,6,64.14,128
2023-07-31,Norte,Medicamento C,24.19,7,169.33,53
2023-07-31,Norte,Medicamento A,27.62,10,276.2,114
2023-07-31,Norte,Medicamento C,17.76,6,106.56,165
2023-07-31,Norte,Medicamento A,54.48,7,381.36,166
2023-07-31,Norte,Medicamento C,76.3,4,305.2,188
2023-07-31,Norte,Medicamento C,37.56,4,150.24,139
2023-07-31,Norte,Medicamento A,91.13,4,364.52,176
2023-07-31,Norte,Medicamento B,62.77,7,439.39,134
2023-07-31,Norte,Medicamento C,22.44,1,22.44,17
2023-07-31,Norte,Produto de Higiene,11.65,4,46.6,14
2023-07-31,Norte,Medicamento B,94.14,3,282.42,24
2023-07-31,Norte,Medicamento B,61.3,4,245.2,61
2023-07-31,Norte,Cosmético,12.43,8,99.44,80
2023-07-31,Norte,Medicamento B,73.56,4,294.24,109
2023-07-31,Norte,Medicamento B,62.56,5,312.8,74
2023-07-31,Nordeste,Produto de Higiene,96.93,4,387.72,70
2023-07-31,Nordeste,Produto de Higiene,12.6,6,75.6,102
2023-07-31,Nordeste,Produto de Higiene,20.94,8,167.52,109
2023-07-31,Nordeste,Cosmético,62.89,7,440.23,195
2023-07-31,Nordeste,Medicamento B,82.86,8,662.88,6
2023-07-31,Nordeste,Produto de Higiene,45.6,2,91.2,195
2023-07-31,Nordeste,Medicamento C,61.54,3,184.62,142
2023-07-31,Nordeste,Medicamento B,29.44,8,235.52,79
2023-07-31,Nordeste,Produto de Higiene,31.91,9,287.19,156
2023-07-31,Nordeste,Produto de Higiene,11.83,3,35.49,184
2023-07-31,Nordeste,Produto de Higiene,23.59,4,94.36,2
2023-07-31,Nordeste,Medicamento A,86.86,6,521.16,126
2023-07-31,Nordeste,Produto de Higiene,92.94,7,650.58,191
2023-07-31,Nordeste,Medicamento C,41.48,5,207.4,165
2023-07-31,Nordeste,Cosmético,11.77,1,11.77,32
2023-07-31,Nordeste,Produto de Higiene,93.55,3,280.65,50
2023-07-31,Nordeste,Produto de Higiene,95.92,6,575.52,131
2023-07-31,Nordeste,Produto de Higiene,65.32,6,391.92,179
2023-07-31,Nordeste,Medicamento A,66.84,7,467.88,189
2023-07-31,Nordeste,Medicamento B,28.02,1,28.02,93
2023-07-31,Nordeste,Medicamento A,71.26,3,213.78,67
2023-07-31,Nordeste,Cosmético,48.27,3,144.81,66
2023-07-31,Nordeste,Medicamento B,62.2,3,186.6,4
2023-07-31,Nordeste,Medicamento A,78.24,7,547.68,102
2023-07-31,Nordeste,Cosmético,97.54,2,195.08,133
2023-07-31,Nordeste,Medicamento B,88.22,3,264.66,110
2023-07-31,Nordeste,Medicamento C,70.72,9,636.48,137
2023-07-31,Nordeste,Produto de Higiene,60.68,7,424.76,193
2023-07-31,Nordeste,Medicamento A,15.38,10,153.8,199
2023-07-31,Nordeste,Medicamento C,82.35,5,411.75,192
2023-07-31,Nordeste,Medicamento B,93.35,7,653.45,179
2023-07-31,Nordeste,Medicamento C,5.61,3,16.83,126
2023-07-31,Nordeste,Medicamento A,14.2,7,99.4,135
2023-07-31,Nordeste,Produto de Higiene,67.18,7,470.26,44
2023-07-31,Nordeste,Medicamento B,40.59,3,121.77,51
2023-07-31,Nordeste,Produto de Higiene,22.29,2,44.58,116
2023-07-31,Nordeste,Cosmético,82.37,3,247.11,52
2023-07-31,Nordeste,Medicamento A,76.24,4,304.96,67
2023-07-31,Nordeste,Produto de Higiene,46.87,10,468.7,28
2023-07-31,Nordeste,Medicamento B,12.58,2,25.16,97
2023-07-31,Nordeste,Medicamento A,31.29,6,187.74,8
2023-07-31,Nordeste,Cosmético,27.3,8,218.4,173
2023-07-31,Nordeste,Medicamento A,5.9,5,29.5,193
2023-07-31,Nordeste,Medicamento A,68.21,1,68.21,25
2023-07-31,Nordeste,Medicamento B,54.62,1,54.62,97
2023-07-31,Nordeste,Cosmético,54.41,5,272.05,125
2023-07-31,Nordeste,Produto de Higiene,76.91,10,769.1,110
2023-07-31,Nordeste,Medicamento C,40.22,6,241.32,81
2023-07-31,Nordeste,Medicamento B,94.39,7,660.73,97
2023-07-31,Nordeste,Cosmético,10.44,6,62.64,85
2023-07-31,Nordeste,Medicamento A,5.29,7,37.03,186
2023-07-31,Nordeste,Medicamento B,7.44,2,14.88,136
2023-07-31,Nordeste,Medicamento C,95.35,4,381.4,95
2023-07-31,Nordeste,Produto de Higiene,63.74,8,509.92,132
2023-07-31,Nordeste,Produto de Higiene,67.72,1,67.72,164
2023-07-31,Nordeste,Medicamento C,6.58,6,39.48,12
2023-07-31,Nordeste,Medicamento C,69.4,4,277.6,156
2023-07-31,Nordeste,Produto de Higiene,43.02,10,430.2,21
2023-07-31,Nordeste,Medicamento C,45.65,8,365.2,169
2023-07-31,Nordeste,Medicamento A,74.76,5,373.8,156
2023-07-31,Nordeste,Medicamento B,72.63,9,653.67,147
2023-07-31,Nordeste,Cosmético,8.02,8,64.16,23
2023-07-31,Nordeste,Medicamento C,84.07,9,756.63,120
2023-07-31,Nordeste,Medicamento B,90.16,2,180.32,124
2023-07-31,Nordeste,Cosmético,27.89,4,111.56,44
2023-07-31,Nordeste,Medicamento A,15.02,1,15.02,42
2023-07-31,Nordeste,Medicamento C,90.75,5,453.75,57
2023-07-31,Nordeste,Medicamento C,68.26,2,136.52,171
2023-07-31,Nordeste,Medicamento B,92.66,8,741.28,24
2023-07-31,Nordeste,Medicamento C,87.83,10,878.3,197
2023-07-31,Nordeste,Cosmético,11.14,6,66.84,97
2023-07-31,Nordeste,Produto de Higiene,67.12,9,604.08,112
2023-07-31,Nordeste,Medicamento B,26.24,2,52.48,75
2023-07-31,Nordeste,Medicamento A,15.58,6,93.48,190
2023-07-31,Nordeste,Cosmético,94.04,2,188.08,147
2023-07-31,Nordeste,Medicamento C,17.1,6,102.6,98
2023-07-31,Nordeste,Cosmético,75.01,5,375.05,16
2023-07-31,Nordeste,Cosmético,55.88,7,391.16,109
2023-07-31,Nordeste,Medicamento C,78.27,3,234.81,134
2023-07-31,Nordeste,Cosmético,61.12,2,122.24,102
2023-07-31,Nordeste,Medicamento A,56.14,8,449.12,81
2023-07-31,Nordeste,Medicamento B,82.53,5,412.65,57
2023-07-31,Nordeste,Produto de Higiene,69.6,3,208.8,154
2023-07-31,Nordeste,Medicamento C,18.86,1,18.86,154
2023-07-31,Nordeste,Medicamento C,34.34,2,68.68,71
2023-07-31,Nordeste,Cosmético,50.44,4,201.76,127
2023-07-31,Sul,Produto de Higiene,10.59,6,63.54,40
2023-07-31,Sul,Medicamento B,85.57,4,342.28,180
2023-07-31,Sul,Medicamento A,92.7,3,278.1,125
2023-07-31,Sul,Produto de Higiene,33.41,3,100.23,6
2023-07-31,Sul,Cosmético,42.27,7,295.89,174
2023-07-31,Sul,Produto de Higiene,99.08,7,693.56,101
2023-07-31,Sul,Medicamento A,55.15,5,275.75,73
2023-07-31,Sul,Medicamento B,71.61,9,644.49,101
2023-07-31,Sul,Medicamento A,17.44,10,174.4,14
2023-07-31,Sul,Medicamento C,48.47,3,145.41,148
2023-07-31,Sul,Medicamento B,46.98,8,375.84,75
2023-07-31,Sul,Medicamento B,24.93,4,99.72,189
2023-07-31,Sul,Medicamento A,39.41,10,394.1,27
2023-07-31,Sul,Medicamento B,40.77,7,285.39,174
2023-07-31,Sul,Medicamento B,92.97,2,185.94,92
2023-07-31,Sul,Produto de Higiene,22.07,1,22.07,31
2023-07-31,Sul,Cosmético,66.76,10,667.6,112
2023-07-31,Sul,Medicamento B,64.56,7,451.92,63
2023-07-31,Sul,Medicamento A,16.29,7,114.03,126
2023-07-31,Sul,Medicamento C,70.36,3,211.08,168
2023-07-31,Sul,Produto de Higiene,78.71,2,157.42,200
2023-07-31,Sul,Produto de Higiene,87.17,7,610.19,71
2023-07-31,Sul,Produto de Higiene,39.9,2,79.8,30
2023-07-31,Sul,Medicamento A,16.59,9,149.31,58
2023-07-31,Sul,Medicamento A,60.75,10,607.5,123
2023-07-31,Sul,Medicamento C,70.9,2,141.8,152
2023-07-31,Sul,Medicamento B,41.48,7,290.36,77
2023-07-31,Sul,Cosmético,16.9,6,101.4,17
2023-07-31,Sul,Cosmético,22.56,1,22.56,101
2023-07-31,Sul,Cosmético,82.66,9,743.94,126
2023-07-31,Sul,Medicamento A,54.3,10,543.0,138
2023-07-31,Sul,Medicamento A,76.58,4,306.32,169
2023-07-31,Sul,Medicamento A,22.16,10,221.6,178
2023-07-31,Sul,Medicamento B,5.51,8,44.08,81
2023-07-31,Sul,Medicamento A,8.72,10,87.2,53
2023-07-31,Sul,Medicamento B,13.34,5,66.7,193
2023-07-31,Sul,Medicamento A,13.04,2,26.08,130
2023-07-31,Sul,Medicamento C,39.54,9,355.86,44
2023-07-31,Sul,Produto de Higiene,97.82,1,97.82,64
2023-07-31,Sul,Medicamento C,9.39,9,84.51,76
2023-07-31,Sul,Cosmético,47.27,10,472.7,126
2023-07-31,Sul,Medicamento C,54.65,6,327.9,156
2023-07-31,Sul,Cosmético,53.51,2,107.02,170
2023-07-31,Sul,Medicamento A,27.52,4,110.08,37
2023-07-31,Sul,Medicamento C,86.33,4,345.32,35
2023-07-31,Sul,Cosmético,57.45,10,574.5,92
2023-07-31,Sul,Medicamento C,17.21,10,172.1,109
2023-07-31,Sul,Medicamento A,57.24,5,286.2,98
2023-07-31,Sul,Medicamento B,43.01,2,86.02,66
2023-07-31,Sul,Produto de Higiene,94.32,3,282.96,138
2023-07-31,Sul,Medicamento B,11.7,5,58.5,163
2023-07-31,Sul,Medicamento B,72.87,10,728.7,169
2023-07-31,Sul,Cosmético,62.47,7,437.29,40
2023-07-31,Sul,Medicamento C,99.28,7,694.96,98
2023-07-31,Sul,Medicamento A,96.58,4,386.32,20
2023-07-31,Sul,Medicamento C,16.84,2,33.68,176
2023-07-31,Sul,Cosmético,43.64,6,261.84,164
2023-07-31,Sul,Medicamento A,39.47,6,236.82,200
2023-07-31,Sul,Medicamento C,18.9,4,75.6,71
2023-07-31,Sul,Medicamento A,14.3,4,57.2,97
2023-07-31,Sul,Medicamento A,79.36,2,158.72,45
2023-07-31,Sul,Cosmético,74.19,5,370.95,151
2023-07-31,Sul,Produto de Higiene,14.08,6,84.48,180
2023-07-31,Sul,Cosmético,87.21,9,784.89,70
2023-07-31,Sul,Cosmético,14.41,1,14.41,44
2023-07-31,Sul,Medicamento C,94.92,7,664.44,47
2023-07-31,Sul,Medicamento C,81.58,9,734.22,142
2023-07-31,Sul,Cosmético,88.79,7,621.53,123
2023-07-31,Sudeste,Medicamento B,29.61,9,266.49,183
2023-07-31,Sudeste,Medicamento B,67.47,3,202.41,97
2023-07-31,Sudeste,Cosmético,74.87,1,74.87,186
2023-07-31,Sudeste,Medicamento C,72.21,4,288.84,174
2023-07-31,Sudeste,Cosmético,44.73,8,357.84,47
2023-07-31,Sudeste,Produto de Higiene,98.69,8,789.52,129
2023-07-31,Sudeste,Medicamento C,31.2,7,218.4,134
2023-07-31,Sudeste,Medicamento B,33.99,2,67.98,79
2023-07-31,Sudeste,Produto de Higiene,78.2,2,156.4,163
2023-07-31,Sudeste,Medicamento A,12.29,4,49.16,24
2023-07-31,Sudeste,Medicamento B,59.66,2,119.32,191
2023-07-31,Sudeste,Medicamento C,57.65,8,461.2,3
2023-07-31,Sudeste,Produto de Higiene,69.32,3,207.96,123
2023-07-31,Sudeste,Produto de Higiene,53.93,9,485.37,179
2023-07-31,Sudeste,Medicamento A,43.52,10,435.2,49
2023-07-31,Sudeste,Medicamento A,72.85,9,655.65,192
2023-07-31,Sudeste,Medicamento C,28.2,9,253.8,176
2023-07-31,Sudeste,Cosmético,9.02,8,72.16,44
2023-07-31,Sudeste,Cosmético,90.86,3,272.58,20
2023-07-31,Sudeste,Medicamento C,84.74,9,762.66,91
2023-07-31,Sudeste,Medicamento A,45.16,7,316.12,44
2023-07-31,Sudeste,Medicamento C,97.12,6,582.72,174
2023-07-31,Sudeste,Medicamento B,84.01,2,168.02,75
2023-07-31,Sudeste,Medicamento C,50.9,5,254.5,55
2023-07-31,Sudeste,Medicamento A,75.11,10,751.1,101
2023-07-31,Sudeste,Medicamento B,92.69,9,834.21,10
2023-07-31,Sudeste,Produto de Higiene,89.79,8,718.32,15
2023-07-31,Sudeste,Medicamento C,5.56,8,44.48,85
2023-07-31,Sudeste,Medicamento C,38.62,1,38.62,90
2023-07-31,Sudeste,Medicamento B,43.2,1,43.2,26
2023-07-31,Sudeste,Produto de Higiene,51.74,2,103.48,136
2023-07-31,Sudeste,Cosmético,90.36,7,632.52,32
2023-07-31,Sudeste,Produto de Higiene,5.66,5,28.3,58
2023-07-31,Sudeste,Produto de Higiene,42.56,5,212.8,94
2023-07-31,Sudeste,Produto de Higiene,89.76,9,807.84,69
2023-07-31,Sudeste,Medicamento A,98.99,8,791.92,42
2023-07-31,Sudeste,Medicamento B,38.61,7,270.27,2
2023-07-31,Sudeste,Medicamento C,88.94,4,355.76,29
2023-07-31,Sudeste,Medicamento B,32.07,3,96.21,102
2023-07-31,Sudeste,Produto de Higiene,75.67,1,75.67,42
2023-07-31,Sudeste,Medicamento B,95.1,5,475.5,31
2023-07-31,Sudeste,Produto de Higiene,51.46,8,411.68,175
2023-07-31,Sudeste,Medicamento B,35.86,7,251.02,129
2023-07-31,Sudeste,Produto de Higiene,17.48,2,34.96,6
2023-07-31,Sudeste,Medicamento B,19.78,9,178.02,4
2023-07-31,Sudeste,Medicamento B,9.94,6,59.64,110
2023-07-31,Sudeste,Cosmético,75.06,7,525.42,123
2023-07-31,Sudeste,Medicamento C,31.81,2,63.62,195
2023-07-31,Sudeste,Produto de Higiene,28.54,3,85.62,187
2023-07-31,Sudeste,Cosmético,22.75,5,113.75,197
2023-07-31,Sudeste,Medicamento A,87.1,4,348.4,171
2023-07-31,Sudeste,Produto de Higiene,23.85,2,47.7,180
2023-07-31,Sudeste,Cosmético,63.05,4,252.2,152
2023-07-31,Sudeste,Medicamento B,26.79,3,80.37,103
2023-07-31,Sudeste,Medicamento A,31.02,4,124.08,38
2023-07-31,Sudeste,Produto de Higiene,6.68,4,26.72,24
2023-07-31,Sudeste,Medicamento A,41.13,9,370.17,79
2023-07-31,Sudeste,Medicamento B,26.07,7,182.49,123
2023-07-31,Sudeste,Medicamento A,53.44,1,53.44,78
2023-07-31,Sudeste,Medicamento A,30.58,5,152.9,90
2023-07-31,Sudeste,Produto de Higiene,28.46,1,28.46,47
2023-07-31,Sudeste,Medicamento A,5.05,6,30.3,55
2023-07-31,Sudeste,Medicamento C,49.85,10,498.5,26
2023-07-31,Sudeste,Produto de Higiene,22.56,8,180.48,94
2023-07-31,Sudeste,Medicamento C,33.91,2,67.82,172
2023-07-31,Sudeste,Medicamento A,69.88,3,209.64,85
2023-07-31,Sudeste,Medicamento C,75.42,6,452.52,191
2023-07-31,Sudeste,Cosmético,55.24,6,331.44,61
2023-07-31,Sudeste,Medicamento C,24.95,7,174.65,23
2023-07-31,Sudeste,Medicamento A,17.4,10,174.0,31
2023-07-31,Sudeste,Medicamento A,60.72,4,242.88,50
2023-07-31,Sudeste,Produto de Higiene,92.92,2,185.84,140
2023-07-31,Sudeste,Cosmético,37.58,8,300.64,195
2023-07-31,Sudeste,Medicamento B,55.69,3,167.07,12
2023-07-31,Sudeste,Medicamento B,23.21,9,208.89,183
2023-07-31,Sudeste,Medicamento C,89.7,9,807.3,89
2023-07-31,Sudeste,Medicamento C,47.61,2,95.22,112
2023-07-31,Sudeste,Medicamento A,50.87,9,457.83,129
2023-07-31,Sudeste,Medicamento A,20.86,5,104.3,179
2023-07-31,Sudeste,Medicamento B,32.52,10,325.2,16
2023-07-31,Sudeste,Medicamento B,75.37,7,527.59,127
2023-07-31,Sudeste,Cosmético,87.67,2,175.34,43
2023-07-31,Sudeste,Produto de Higiene,76.32,7,534.24,144
2023-07-31,Sudeste,Produto de Higiene,43.08,5,215.4,53
2023-07-31,Sudeste,Medicamento B,5.34,10,53.4,56
2023-07-31,Sudeste,Cosmético,71.19,9,640.71,117
2023-07-31,Sudeste,Cosmético,72.24,9,650.16,67
2023-07-31,Centro-Oeste,Medicamento B,33.15,5,165.75,142
2023-07-31,Centro-Oeste,Medicamento A,21.26,1,21.26,137
2023-07-31,Centro-Oeste,Medicamento B,32.73,3,98.19,72
2023-07-31,Centro-Oeste,Medicamento B,30.69,1,30.69,165
2023-07-31,Centro-Oeste,Medicamento B,99.01,4,396.04,137
2023-07-31,Centro-Oeste,Medicamento A,5.13,6,30.78,162
2023-07-31,Centro-Oeste,Cosmético,97.36,6,584.16,22
2023-07-31,Centro-Oeste,Cosmético,30.08,3,90.24,105
2023-07-31,Centro-Oeste,Cosmético,33.02,1,33.02,161
2023-07-31,Centro-Oeste,Medicamento A,83.27,4,333.08,188
2023-07-31,Centro-Oeste,Medicamento C,21.79,1,21.79,138
2023-07-31,Centro-Oeste,Cosmético,15.11,7,105.77,168
2023-07-31,Centro-Oeste,Medicamento C,87.65,10,876.5,142
2023-07-31,Centro-Oeste,Medicamento B,82.6,4,330.4,84
2023-07-31,Centro-Oeste,Medicamento C,24.37,7,170.59,40
2023-07-31,Centro-Oeste,Produto de Higiene,27.01,7,189.07,95
2023-07-31,Centro-Oeste,Medicamento B,90.71,2,181.42,127
2023-07-31,Centro-Oeste,Medicamento B,48.64,3,145.92,49
2023-07-31,Centro-Oeste,Cosmético,51.6,3,154.8,166
2023-07-31,Centro-Oeste,Medicamento C,7.0,3,21.0,46
2023-07-31,Centro-Oeste,Produto de Higiene,70.3,4,281.2,18
2023-07-31,Centro-Oeste,Medicamento B,11.84,4,47.36,117
2023-07-31,Centro-Oeste,Produto de Higiene,14.52,9,130.68,36
2023-07-31,Centro-Oeste,Medicamento A,62.31,7,436.17,99
2023-07-31,Centro-Oeste,Medicamento A,15.45,1,15.45,196
2023-07-31,Centro-Oeste,Medicamento A,17.56,2,35.12,69
2023-07-31,Centro-Oeste,Medicamento B,94.17,10,941.7,4
2023-07-31,Centro-Oeste,Medicamento A,95.97,2,191.94,139
2023-07-31,Centro-Oeste,Medicamento C,86.01,2,172.02,52
2023-07-31,Centro-Oeste,Medicamento B,50.64,10,506.4,114
2023-07-31,Centro-Oeste,Medicamento B,34.2,8,273.6,40
2023-07-31,Centro-Oeste,Medicamento B,10.31,5,51.55,161
2023-07-31,Centro-Oeste,Cosmético,16.69,1,16.69,27
2023-07-31,Centro-Oeste,Cosmético,33.19,9,298.71,107
2023-07-31,Centro-Oeste,Medicamento B,5.11,4,20.44,7
2023-07-31,Centro-Oeste,Medicamento B,45.58,3,136.74,91
2023-07-31,Centro-Oeste,Medicamento C,26.46,7,185.22,176
2023-07-31,Centro-Oeste,Medicamento A,51.72,2,103.44,58
2023-07-31,Centro-Oeste,Medicamento A,95.86,5,479.3,92
2023-07-31,Centro-Oeste,Medicamento A,63.49,2,126.98,93
2023-07-31,Centro-Oeste,Medicamento A,90.08,10,900.8,39
2023-07-31,Centro-Oeste,Medicamento B,45.72,6,274.32,154
2023-07-31,Centro-Oeste,Medicamento B,69.55,3,208.65,171
2023-07-31,Centro-Oeste,Medicamento C,64.35,5,321.75,90
2023-07-31,Centro-Oeste,Medicamento A,30.75,8,246.0,170
2023-07-31,Centro-Oeste,Medicamento C,93.62,2,187.24,1
2023-07-31,Centro-Oeste,Medicamento B,78.89,3,236.67,82
2023-07-31,Centro-Oeste,Medicamento B,42.11,8,336.88,18
2023-07-31,Centro-Oeste,Medicamento A,59.9,5,299.5,38
2023-07-31,Centro-Oeste,Medicamento A,35.69,3,107.07,47
2023-07-31,Centro-Oeste,Produto de Higiene,38.5,8,308.0,109
2023-07-31,Centro-Oeste,Produto de Higiene,70.87,7,496.09,155
2023-07-31,Centro-Oeste,Medicamento C,18.13,4,72.52,99
2023-07-31,Centro-Oeste,Produto de Higiene,57.19,9,514.71,137
2023-07-31,Centro-Oeste,Produto de Higiene,55.59,4,222.36,99
2023-07-31,Centro-Oeste,Medicamento A,60.19,7,421.33,135
2023-07-31,Centro-Oeste,Cosmético,78.78,4,315.12,180
2023-07-31,Centro-Oeste,Medicamento A,27.34,1,27.34,53
2023-07-31,Centro-Oeste,Medicamento A,39.43,8,315.44,35
2023-07-31,Centro-Oeste,Medicamento A,10.66,6,63.96,93
2023-07-31,Centro-Oeste,Medicamento B,33.0,3,99.0,142
2023-07-31,Centro-Oeste,Produto de Higiene,28.04,4,112.16,15
2023-07-31,Centro-Oeste,Medicamento B,16.14,3,48.42,97
2023-07-31,Centro-Oeste,Medicamento A,71.13,7,497.91,96
2023-07-31,Centro-Oeste,Medicamento A,71.63,10,716.3,19
2023-07-31,Centro-Oeste,Produto de Higiene,84.56,3,253.68,8
2023-07-31,Centro-Oeste,Medicamento B,39.7,2,79.4,63
2023-07-31,Centro-Oeste,Medicamento A,6.19,7,43.33,39
